line,time_seconds,command,distance_xy_in,distance_xyz_in,estimated_ipm,bucket,raw
6392,63.76,M3,0.010511898020812238,0.010878419002775919,65.27051401665551,acceptable_slow,"M3, -0.0338, 22.1773, 0.1897"
6393,63.77,M3,0.01053090689352071,0.01089678851772402,65.38073110634411,acceptable_slow,"M3, -0.0391, 22.1864, 0.1869"
6394,63.78,M3,0.010465658125507126,0.010833743581975405,65.00246149185243,acceptable_slow,"M3, -0.0439, 22.1957, 0.1841"
6395,63.79,M3,0.010519030373568083,0.010885311203638049,65.3118672218283,acceptable_slow,"M3, -0.0482, 22.2053, 0.1813"
6396,63.8,M3,0.010510946674775309,0.010903669107230375,65.42201464338225,acceptable_slow,"M3, -0.052, 22.2151, 0.1784"
6397,63.81,M3,0.010499523798726838,0.010866462165766338,65.19877299459804,acceptable_slow,"M3, -0.0552, 22.2251, 0.1756"
6398,63.82,M3,0.010526157893550233,0.01089219904334978,65.35319426009868,acceptable_slow,"M3, -0.0578, 22.2353, 0.1728"
6399,63.83,M3,0.010511898020815166,0.01087841900277875,65.2705140166725,acceptable_slow,"M3, -0.0599, 22.2456, 0.17"
6400,63.84,M3,0.010592922165295483,0.010956733089749357,65.74039853849615,acceptable_slow,"M3, -0.0613, 22.2561, 0.1672"
6401,63.85,M3,0.010438869670611523,0.010834205093130416,65.0052305587825,acceptable_slow,"M3, -0.0622, 22.2665, 0.1643"
6402,63.86,M3,0.010504284840007356,0.010871062505569929,65.22637503341957,acceptable_slow,"M3, -0.0625, 22.277, 0.1615"
6403,63.87,M3,0.5786999999999978,0.5990982306767375,3594.589384060425,planned,"M3, -0.0625, 22.8557, 0.0065"
6404,63.88,M3,0.009100000000000108,0.00936215787091854,56.17294722551124,acceptable_slow,"M3, -0.0625, 22.8648, 0.0043"
6405,63.89,M3,0.009199999999999875,0.00937443331620625,56.2465998972375,acceptable_slow,"M3, -0.0625, 22.874, 0.0025"
6406,63.9,M3,0.009299999999999642,0.009390420650854431,56.34252390512658,acceptable_slow,"M3, -0.0625, 22.8833, 0.0012"
6407,63.91,M3,0.009400000000002962,0.009433981132059554,56.60388679235732,acceptable_slow,"M3, -0.0625, 22.8927, 0.0004"
6408,63.92,M3,0.009299999999999642,0.009308598175879833,55.851589055279,acceptable_slow,"M3, -0.0625, 22.902, 0"
6409,63.93,M3,0.0029000000000003467,0.0029000000000003467,17.40000000000208,acceptable_slow,"M3, -0.0625, 22.9049, 0"
6410,63.94,CG,0.9444220380333913,0.9444220380333913,5666.532228200347,planned,"CG, , 0.0678, 23.0806, 0.1875, -0.0028, , 1"
6411,63.95,M3,0.14436845223247372,0.14436845223247372,866.2107133948423,planned,"M3, 0.2053, 23.1246, 0"
6412,63.96,M3,0.005440588203494108,0.005440588203494108,32.64352922096465,acceptable_slow,"M3, 0.2105, 23.1262, 0"
6413,63.97,M3,0.14435265844451892,0.14435265844451892,866.1159506671135,planned,"M3, 0.3492, 23.1662, 0"
6414,63.98,M3,0.005385164807134563,0.005385164807134562,32.31098884280737,acceptable_slow,"M3, 0.3544, 23.1676, 0"
6415,63.99,M3,0.14438576799671107,0.14438576799671107,866.3146079802665,planned,"M3, 0.4942, 23.2037, 0"
6416,64.0,M3,0.005434151267676818,0.005434151267676818,32.604907606060905,acceptable_slow,"M3, 0.4995, 23.2049, 0"
6417,64.01,M3,0.1443905814102845,0.1443905814102845,866.3434884617069,planned,"M3, 0.6403, 23.2369, 0"
6418,64.02,M3,0.005412947441089916,0.005412947441089916,32.477684646539494,acceptable_slow,"M3, 0.6456, 23.238, 0"
6419,64.03,M3,0.14432245147585304,0.14432245147585304,865.9347088551183,planned,"M3, 0.7872, 23.2659, 0"
6420,64.04,M3,0.005474486277268598,0.005474486277268598,32.846917663611585,acceptable_slow,"M3, 0.7926, 23.2668, 0"
6421,64.05,M3,0.1443752056275595,0.14437520562755948,866.2512337653569,planned,"M3, 0.935, 23.2906, 0"
6422,64.06,M3,0.005360037313302652,0.005360037313302652,32.16022387981591,acceptable_slow,"M3, 0.9403, 23.2914, 0"
6423,64.07,M3,0.14435058018587935,0.14435058018587935,866.103481115276,planned,"M3, 1.0833, 23.3111, 0"
6424,64.08,M3,0.005433231082882367,0.005433231082882367,32.599386497294205,acceptable_slow,"M3, 1.0887, 23.3117, 0"
6425,64.09,M3,0.14433468051719267,0.14433468051719267,866.008083103156,planned,"M3, 1.2322, 23.3272, 0"
6426,64.1,M3,0.005423098745182463,0.005423098745182463,32.53859247109478,acceptable_slow,"M3, 1.2376, 23.3277, 0"
6427,64.11,M3,0.14435085728875993,0.14435085728875993,866.1051437325596,planned,"M3, 1.3815, 23.3391, 0"
6428,64.12,M3,0.005514526271585145,0.005514526271585145,33.08715762951087,acceptable_slow,"M3, 1.387, 23.3395, 0"
6429,64.13,M3,0.1442797629607144,0.1442797629607144,865.6785777642864,planned,"M3, 1.5311, 23.3467, 0"
6430,64.14,M3,0.005503635162326978,0.005503635162326978,33.02181097396187,acceptable_slow,"M3, 1.5366, 23.3469, 0"
6431,64.15,M3,0.14433118166217593,0.14433118166217593,865.9870899730556,planned,"M3, 1.6809, 23.3499, 0"
6432,64.16,M3,0.005399999999999849,0.005399999999999849,32.399999999999096,acceptable_slow,"M3, 1.6863, 23.3499, 0"
6433,64.17,M3,0.14440418968991178,0.14440418968991178,866.4251381394707,planned,"M3, 1.8307, 23.3488, 0"
6434,64.18,M3,0.005400925846556378,0.005400925846556378,32.40555507933827,acceptable_slow,"M3, 1.8361, 23.3487, 0"
6435,64.19,M3,0.1443972991437166,0.14439729914371663,866.3837948622997,planned,"M3, 1.9804, 23.3434, 0"
6436,64.2,M3,0.005308483775994841,0.005308483775994842,31.850902655969055,acceptable_slow,"M3, 1.9857, 23.3431, 0"
6437,64.21,M3,0.1444128110660545,0.1444128110660545,866.476866396327,planned,"M3, 2.1298, 23.3336, 0"
6438,64.22,M3,0.005414794548272577,0.005414794548272577,32.48876728963546,acceptable_slow,"M3, 2.1352, 23.3332, 0"
6439,64.23,M3,0.14434212829247042,0.14434212829247042,866.0527697548226,planned,"M3, 2.2789, 23.3196, 0"
6440,64.24,M3,0.005433231082882538,0.005433231082882538,32.59938649729523,acceptable_slow,"M3, 2.2843, 23.319, 0"
6441,64.25,M3,0.1444012811577512,0.1444012811577512,866.4076869465072,planned,"M3, 2.4276, 23.3012, 0"
6442,64.26,M3,0.005346026561849797,0.005346026561849797,32.07615937109878,acceptable_slow,"M3, 2.4329, 23.3005, 0"
6443,64.27,M3,0.14437070339926988,0.14437070339926988,866.2242203956193,planned,"M3, 2.5756, 23.2786, 0"
6444,64.28,M3,0.005474486277268488,0.005474486277268488,32.84691766361093,acceptable_slow,"M3, 2.581, 23.2777, 0"
6445,64.29,M3,0.1443606594609486,0.1443606594609486,866.1639567656915,planned,"M3, 2.723, 23.2517, 0"
6446,64.3,M3,0.005393514624065027,0.005393514624065027,32.36108774439017,acceptable_slow,"M3, 2.7283, 23.2507, 0"
6447,64.31,M3,0.14439349015797015,0.14439349015797015,866.360940947821,planned,"M3, 2.8695, 23.2205, 0"
6448,64.32,M3,0.0010198039027183576,0.0010198039027183574,6.1188234163101445,danger_slow,"M3, 2.8705, 23.2203, 0"
6449,64.33,M3,0.5130862305694834,0.5130862305694834,3078.5173834169004,planned,"M3, 3.3717, 23.1105, 0"
6450,64.34,M3,0.5086277715579431,0.5086277715579431,3051.7666293476586,planned,"M3, 3.8706, 23.0115, 0"
6451,64.35,M3,0.5058206203784104,0.5058206203784105,3034.923722270463,planned,"M3, 4.3689, 22.9246, 0"
6452,64.36,M3,0.5031676957039276,0.5031676957039276,3019.0061742235653,planned,"M3, 4.8667, 22.8513, 0"
6453,64.37,M3,0.500740701361493,0.500740701361493,3004.4442081689576,planned,"M3, 5.364, 22.7927, 0"
6454,64.38,M3,0.4987227386033247,0.4987227386033247,2992.336431619948,planned,"M3, 5.8609, 22.7501, 0"
6455,64.39,M3,0.4972906594739136,0.4972906594739136,2983.7439568434816,planned,"M3, 6.3575, 22.7239, 0"
6456,64.4,M3,0.49658709205938906,0.49658709205938906,2979.5225523563345,planned,"M3, 6.854, 22.7146, 0"
6457,64.41,M3,0.49656126510230353,0.49656126510230353,2979.367590613821,planned,"M3, 7.3505, 22.7224, 0"
6458,64.42,M3,0.4972188652897232,0.4972188652897232,2983.3131917383394,planned,"M3, 7.8471, 22.7472, 0"
6459,64.43,M3,0.49861337727742444,0.49861337727742444,2991.6802636645466,planned,"M3, 8.344, 22.7885, 0"
6460,64.44,M3,0.5004794501275766,0.5004794501275766,3002.8767007654596,planned,"M3, 8.8412, 22.8457, 0"
6461,64.45,M3,0.5028953171386664,0.5028953171386664,3017.371902831999,planned,"M3, 9.3389, 22.9178, 0"
6462,64.46,M3,0.5057483267396937,0.5057483267396937,3034.4899604381626,planned,"M3, 9.8373, 23.0037, 0"
6463,64.47,M3,0.5084340763560203,0.5084340763560203,3050.604458136122,planned,"M3, 10.3362, 23.1017, 0"
6464,64.48,M3,0.5111907080532657,0.5111907080532657,3067.144248319594,planned,"M3, 10.8357, 23.2104, 0"
6465,64.49,M3,0.5138899201190864,0.5138899201190865,3083.3395207145195,planned,"M3, 11.336, 23.3278, 0"
6466,64.5,M3,0.5161653223532165,0.5161653223532164,3096.9919341192985,planned,"M3, 11.837, 23.452, 0"
6467,64.51,M3,0.518066289194733,0.518066289194733,3108.397735168398,planned,"M3, 12.3388, 23.5808, 0"
6468,64.52,M3,0.519467467701298,0.519467467701298,3116.8048062077883,planned,"M3, 12.8414, 23.7121, 0"
6469,64.53,M3,0.5197324792621684,0.5197324792621684,3118.3948755730103,planned,"M3, 13.3443, 23.8433, 0"
6470,64.54,M3,0.0008246211251233336,0.0008246211251233336,4.947726750740002,danger_slow,"M3, 13.3451, 23.8435, 0"
6471,64.55,M3,0.5191566430279023,0.5191566430279022,3114.939858167413,planned,"M3, 13.848, 23.9724, 0"
6472,64.56,M3,0.0016492422502466671,0.0016492422502466671,9.895453501480004,danger_slow,"M3, 13.8496, 23.9728, 0"
6473,64.57,M3,0.5180576898377235,0.5180576898377235,3108.3461390263406,planned,"M3, 14.3525, 24.0972, 0"
6474,64.58,M3,0.002353720459187686,0.002353720459187686,14.122322755126115,acceptable_slow,"M3, 14.3548, 24.0977, 0"
6475,64.59,M3,0.516489786927099,0.5164897869270991,3098.9387215625948,planned,"M3, 14.8577, 24.2154, 0"
6476,64.6,M3,0.00308058436015042,0.0030805843601504203,18.48350616090252,acceptable_slow,"M3, 14.8607, 24.2161, 0"
6477,64.61,M3,0.5145345955327009,0.5145345955327009,3087.207573196205,planned,"M3, 15.3636, 24.3249, 0"
6478,64.62,M3,0.0037854986461501494,0.0037854986461501494,22.712991876900897,acceptable_slow,"M3, 15.3673, 24.3257, 0"
6479,64.63,M3,0.5124960877899458,0.5124960877899458,3074.976526739675,planned,"M3, 15.8703, 24.4239, 0"
6480,64.64,M3,0.004472135955000279,0.004472135955000279,26.832815730001673,acceptable_slow,"M3, 15.8747, 24.4247, 0"
6481,64.65,M3,0.5101835160018404,0.5101835160018404,3061.1010960110425,planned,"M3, 16.3776, 24.5106, 0"
6482,64.66,M3,0.005063595560467588,0.005063595560467588,30.381573362805526,acceptable_slow,"M3, 16.3826, 24.5114, 0"
6483,64.67,M3,0.5080421439211522,0.5080421439211522,3048.252863526913,planned,"M3, 16.8855, 24.5835, 0"
6484,64.68,M3,0.005544366510249296,0.005544366510249295,33.266199061495776,acceptable_slow,"M3, 16.891, 24.5842, 0"
6485,64.69,M3,0.5061199561368832,0.5061199561368832,3036.719736821299,planned,"M3, 17.3939, 24.6412, 0"
6486,64.7,M3,0.0059304300012734115,0.0059304300012734115,35.582580007640466,acceptable_slow,"M3, 17.3998, 24.6418, 0"
6487,64.71,M3,0.5045604225462005,0.5045604225462005,3027.3625352772033,planned,"M3, 17.9027, 24.6827, 0"
6488,64.72,M3,0.006212889826803328,0.006212889826803328,37.27733896081997,acceptable_slow,"M3, 17.9089, 24.6831, 0"
6489,64.73,M3,0.5034771295699542,0.5034771295699542,3020.862777419725,planned,"M3, 18.4118, 24.7072, 0"
6490,64.74,M3,0.00640312423743213,0.00640312423743213,38.41874542459278,acceptable_slow,"M3, 18.4182, 24.7074, 0"
6491,64.75,M3,0.502948715079381,0.502948715079381,3017.692290476286,planned,"M3, 18.9211, 24.7144, 0"
6492,64.76,M3,0.006500000000002615,0.006500000000002615,39.00000000001569,acceptable_slow,"M3, 18.9276, 24.7144, 0"
6493,64.77,M3,0.5030054671671043,0.5030054671671043,3018.0328030026258,planned,"M3, 19.4305, 24.7041, 0"
6494,64.78,M3,0.0064070273918593506,0.0064070273918593506,38.4421643511561,acceptable_slow,"M3, 19.4369, 24.7038, 0"
6495,64.79,M3,0.5036458775766961,0.5036458775766961,3021.8752654601767,planned,"M3, 19.9398, 24.6764, 0"
6496,64.8,M3,0.006212889826803557,0.006212889826803557,37.27733896082134,acceptable_slow,"M3, 19.946, 24.676, 0"
6497,64.81,M3,0.5048386375863052,0.5048386375863051,3029.031825517831,planned,"M3, 20.4489, 24.6318, 0"
6498,64.82,M3,0.005830951894845847,0.005830951894845847,34.985711369075084,acceptable_slow,"M3, 20.4547, 24.6312, 0"
6499,64.83,M3,0.5064665931727385,0.5064665931727385,3038.7995590364308,planned,"M3, 20.9576, 24.5712, 0"
6500,64.84,M3,0.005445181356026652,0.005445181356026652,32.67108813615991,acceptable_slow,"M3, 20.963, 24.5705, 0"
6501,64.85,M3,0.5084323455485502,0.5084323455485501,3050.5940732913004,planned,"M3, 21.4659, 24.4957, 0"
6502,64.86,M3,0.004964876634921511,0.004964876634921511,29.789259809529067,acceptable_slow,"M3, 21.4708, 24.4949, 0"
6503,64.87,M3,0.5106277117431057,0.5106277117431058,3063.766270458635,planned,"M3, 21.9737, 24.4064, 0"
6504,64.88,M3,0.00427551166528756,0.00427551166528756,25.65306999172536,acceptable_slow,"M3, 21.9779, 24.4056, 0"
6505,64.89,M3,0.5129221773329719,0.5129221773329719,3077.533063997831,planned,"M3, 22.4809, 24.3052, 0"
6506,64.9,M3,0.0036674241641803645,0.003667424164180365,22.00454498508219,acceptable_slow,"M3, 22.4845, 24.3045, 0"
6507,64.91,M3,0.5149612121315552,0.5149612121315552,3089.767272789331,planned,"M3, 22.9874, 24.1937, 0"
6508,64.92,M3,0.0029614185789922256,0.002961418578992226,17.768511473953357,acceptable_slow,"M3, 22.9903, 24.1931, 0"
6509,64.93,M3,0.5168336773082817,0.5168336773082817,3101.00206384969,planned,"M3, 23.4932, 24.0739, 0"
6510,64.94,M3,0.002256102834533902,0.002256102834533902,13.53661700720341,acceptable_slow,"M3, 23.4954, 24.0734, 0"
6511,64.95,M3,0.5182987266046485,0.5182987266046485,3109.792359627891,planned,"M3, 23.9983, 23.948, 0"
6512,64.96,M3,0.0014317821063277723,0.0014317821063277723,8.590692637966633,danger_slow,"M3, 23.9997, 23.9477, 0"
6513,64.97,M3,0.5193059406554101,0.5193059406554101,3115.8356439324607,planned,"M3, 24.5026, 23.8182, 0"
6514,64.98,M3,0.0006324555320322019,0.0006324555320322019,3.794733192193211,danger_slow,"M3, 24.5032, 23.818, 0"
6515,64.99,M3,0.5198082915845043,0.5198082915845043,3118.8497495070255,planned,"M3, 25.0061, 23.6865, 0"
6516,65.0,M3,0.5191729673239946,0.5191729673239946,3115.037803943968,planned,"M3, 25.5085, 23.5556, 0"
6517,65.01,M3,0.5176989182913171,0.5176989182913171,3106.1935097479027,planned,"M3, 26.0101, 23.4275, 0"
6518,65.02,M3,0.5157807770749093,0.5157807770749093,3094.684662449456,planned,"M3, 26.511, 23.3045, 0"
6519,65.03,M3,0.5134518964810623,0.5134518964810623,3080.7113788863735,planned,"M3, 27.0112, 23.1886, 0"
6520,65.04,M3,0.5126339142116926,0.5126339142116927,3075.803485270156,planned,"M3, 27.5125, 23.0814, 0"
6521,65.05,M3,0.0049244289008969645,0.0049244289008969645,29.546573405381785,acceptable_slow,"M3, 27.5173, 23.0803, 0"
6522,65.06,M3,0.21622795841426343,0.2162279584142634,1297.3677504855802,planned,"M3, 27.7275, 23.0296, 0"
6523,65.07,CG,1.1646095622340629,1.1646095622340629,6987.657373404377,planned,"CG, , 27.7405, 23.0259, -0.044, -0.1823, , 1"
6524,65.08,M3,0.21631851515762504,0.21631851515762504,1297.9110909457504,planned,"M3, 27.9466, 22.9602, 0"
6525,65.09,CG,1.1643234501852875,1.1643234501852875,6985.940701111725,planned,"CG, , 27.9593, 22.9556, -0.057, -0.1786, , 1"
6526,65.1,M3,0.21629794266243157,0.21629794266243157,1297.7876559745894,planned,"M3, 28.1601, 22.8752, 0"
6527,65.11,CG,1.1646740307705006,1.1646740307705006,6988.044184623003,planned,"CG, , 28.1724, 22.8697, -0.0697, -0.1741, , 1"
6528,65.12,M3,0.21632923981746238,0.21632923981746238,1297.9754389047744,planned,"M3, 28.3669, 22.775, 0"
6529,65.13,CG,1.1648906270217965,1.1648906270217965,6989.343762130779,planned,"CG, , 28.3788, 22.7687, -0.0821, -0.1686, , 1"
6530,65.14,M3,0.21628374881160214,0.21628374881160214,1297.702492869613,planned,"M3, 28.5659, 22.6602, 0"
6531,65.15,CG,1.1644223603470796,1.1644223603470796,6986.534162082477,planned,"CG, , 28.5774, 22.653, -0.094, -0.1622, , 1"
6532,65.16,M3,0.21623135757794004,0.21623135757794004,1297.3881454676402,planned,"M3, 28.7562, 22.5314, 0"
6533,65.17,CG,1.1645795389061175,1.1645795389061175,6987.477233436704,planned,"CG, , 28.7671, 22.5234, -0.1055, -0.155, , 1"
6534,65.18,M3,0.216272513278964,0.216272513278964,1297.635079673784,planned,"M3, 28.9367, 22.3892, 0"
6535,65.19,CG,1.1641195665614767,1.1641195665614767,6984.717399368861,planned,"CG, , 28.947, 22.3804, -0.1163, -0.147, , 1"
6536,65.2,M3,0.21622573852342522,0.21622573852342522,1297.3544311405515,planned,"M3, 29.1064, 22.2343, 0"
6537,65.21,CG,1.1648766749514163,1.1648766749514163,6989.260049708499,planned,"CG, , 29.116, 22.2248, -0.1267, -0.1383, , 1"
6538,65.22,M3,0.21631874629814313,0.21631874629814313,1297.9124777888587,planned,"M3, 29.2646, 22.0676, 0"
6539,65.23,CG,1.1648617510769301,1.1648617510769301,6989.170506461581,planned,"CG, , 29.2735, 22.0575, -0.1363, -0.1288, , 1"
6540,65.24,M3,0.21626486076105936,0.21626486076105939,1297.5891645663562,planned,"M3, 29.4103, 21.89, 0"
6541,65.25,CG,1.1644410595675643,1.1644410595675643,6986.646357405386,planned,"CG, , 29.4185, 21.8792, -0.1452, -0.1186, , 1"
6542,65.26,M3,0.21617955500000338,0.2161795550000034,1297.0773300000205,planned,"M3, 29.5429, 21.7024, 0"
6543,65.27,CG,1.164757417402148,1.164757417402148,6988.544504412888,planned,"CG, , 29.5503, 21.691, -0.1534, -0.1079, , 1"
6544,65.28,M3,0.21629405909548027,0.2162940590954803,1297.7643545728818,planned,"M3, 29.6617, 21.5056, 0"
6545,65.29,CG,1.1647881442284453,1.1647881442284453,6988.728865370672,planned,"CG, , 29.6682, 21.4938, -0.1608, -0.0965, , 1"
6546,65.3,M3,0.21631987888310328,0.21631987888310328,1297.9192732986196,planned,"M3, 29.7659, 21.3008, 0"
6547,65.31,CG,1.1646834566211235,1.1646834566211235,6988.100739726741,planned,"CG, , 29.7715, 21.2886, -0.1673, -0.0847, , 1"
6548,65.32,M3,0.21630813669393084,0.21630813669393084,1297.848820163585,planned,"M3, 29.8551, 21.0891, 0"
6549,65.33,CG,1.163962124199785,1.163962124199785,6983.77274519871,planned,"CG, , 29.8598, 21.0764, -0.1729, -0.0724, , 1"
6550,65.34,M3,0.2163007165961296,0.2163007165961296,1297.8042995767776,planned,"M3, 29.9288, 20.8714, 0"
6551,65.35,CG,1.1645013180723824,1.1645013180723824,6987.007908434295,planned,"CG, , 29.9326, 20.8585, -0.1777, -0.0598, , 1"
6552,65.36,M3,0.21625068786017604,0.21625068786017604,1297.5041271610562,planned,"M3, 29.9866, 20.6491, 0"
6553,65.37,CG,1.164793204881814,1.164793204881814,6988.759229290883,planned,"CG, , 29.9895, 20.6359, -0.1816, -0.0468, , 1"
6554,65.38,M3,0.21630829850007893,0.21630829850007893,1297.8497910004735,planned,"M3, 30.0283, 20.4231, 0"
6555,65.39,CG,1.164939649936446,1.164939649936446,6989.637899618676,planned,"CG, , 30.0303, 20.4097, -0.1845, -0.0336, , 1"
6556,65.4,M3,0.21625884952990915,0.21625884952990918,1297.553097179455,planned,"M3, 30.0536, 20.1947, 0"
6557,65.41,CG,1.1645921099782577,1.1645921099782577,6987.552659869546,planned,"CG, , 30.0546, 20.1812, -0.1864, -0.0202, , 1"
6558,65.42,M3,0.21624072234433633,0.21624072234433633,1297.444334066018,planned,"M3, 30.0624, 19.9651, 0"
6559,65.43,M3,0.006800735254366082,0.006800735254366082,40.80441152619649,acceptable_slow,"M3, 30.0625, 19.9583, 0"
6560,65.44,M3,4.431300000000002,4.431300000000002,26587.800000000014,planned,"M3, 30.0625, 15.527, 0"
6561,65.45,CG,0.8835729338221293,0.8835729338221293,5301.437602932776,planned,"CG, , 29.875, 15.3395, -0.1875, 0, , 1"
6562,65.46,M3,3.7600000000000016,3.7600000000000016,22560.00000000001,planned,"M3, 26.115, 15.3395, 0"
6563,65.47,CG,1.018651327640961,1.018651327640961,6111.907965845766,planned,"CG, , 25.9741, 15.4033, 0, 0.1875, , 1"
6564,65.48,M3,0.06264263723694914,0.06264263723694914,375.8558234216949,planned,"M3, 25.9328, 15.4504, 0"
6565,65.49,M3,0.04814187366523953,0.04814187366523953,288.8512419914372,planned,"M3, 25.8958, 15.4812, 0"
6566,65.5,M3,0.048225511920559246,0.048225511920559246,289.3530715233555,planned,"M3, 25.8545, 15.5061, 0"
6567,65.51,M3,0.04813283702422133,0.04813283702422133,288.797022145328,planned,"M3, 25.8099, 15.5242, 0"
6568,65.52,M3,0.048172710116825765,0.048172710116825765,289.0362607009546,planned,"M3, 25.763, 15.5352, 0"
6569,65.53,M3,0.05546692708272462,0.05546692708272462,332.80156249634774,planned,"M3, 25.7077, 15.5395, 0"
6570,65.54,M3,3.2003999999999984,3.2003999999999984,19202.39999999999,planned,"M3, 22.5073, 15.5395, 0"
6571,65.55,M3,0.05546692708272107,0.05546692708272108,332.8015624963265,planned,"M3, 22.452, 15.5352, 0"
6572,65.56,M3,0.04817271011682923,0.04817271011682923,289.0362607009754,planned,"M3, 22.4051, 15.5242, 0"
6573,65.57,M3,0.04813283702422133,0.04813283702422133,288.797022145328,planned,"M3, 22.3605, 15.5061, 0"
6574,65.58,M3,0.048225511920559246,0.048225511920559246,289.3530715233555,planned,"M3, 22.3192, 15.4812, 0"
6575,65.59,M3,0.04814187366523953,0.04814187366523953,288.8512419914372,planned,"M3, 22.2822, 15.4504, 0"
6576,65.6,M3,0.06264263723694914,0.06264263723694914,375.8558234216949,planned,"M3, 22.2409, 15.4033, 0"
6577,65.61,CG,1.018651327640961,1.018651327640961,6111.907965845766,planned,"CG, , 22.1, 15.3395, -0.1409, 0.1237, , 1"
6578,65.62,M3,10.435000000000002,10.435000000000002,62610.000000000015,planned,"M3, 11.665, 15.3395, 0"
6579,65.63,CG,1.018651327640961,1.018651327640961,6111.907965845766,planned,"CG, , 11.5241, 15.4033, 0, 0.1875, , 1"
6580,65.64,M3,0.06264263723695031,0.06264263723695032,375.8558234217019,planned,"M3, 11.4828, 15.4504, 0"
6581,65.65,M3,0.04814187366523953,0.04814187366523953,288.8512419914372,planned,"M3, 11.4458, 15.4812, 0"
6582,65.66,M3,0.048225511920559246,0.048225511920559246,289.3530715233555,planned,"M3, 11.4045, 15.5061, 0"
6583,65.67,M3,0.04813283702421968,0.048132837024219687,288.7970221453181,planned,"M3, 11.3599, 15.5242, 0"
6584,65.68,M3,0.0481727101168275,0.0481727101168275,289.036260700965,planned,"M3, 11.313, 15.5352, 0"
6585,65.69,M3,0.05546692708272285,0.05546692708272285,332.80156249633706,planned,"M3, 11.2577, 15.5395, 0"
6586,65.7,M3,3.2004,3.2004,19202.4,planned,"M3, 8.0573, 15.5395, 0"
6587,65.71,M3,0.05546692708272107,0.05546692708272108,332.8015624963265,planned,"M3, 8.002, 15.5352, 0"
6588,65.72,M3,0.04817271011682923,0.04817271011682923,289.0362607009754,planned,"M3, 7.9551, 15.5242, 0"
6589,65.73,M3,0.04813283702421886,0.04813283702421886,288.7970221453132,planned,"M3, 7.9105, 15.5061, 0"
6590,65.74,M3,0.048225511920559246,0.048225511920559246,289.3530715233555,planned,"M3, 7.8692, 15.4812, 0"
6591,65.75,M3,0.04814187366524022,0.04814187366524022,288.8512419914413,planned,"M3, 7.8322, 15.4504, 0"
6592,65.76,M3,0.06264263723694972,0.06264263723694972,375.85582342169835,planned,"M3, 7.7909, 15.4033, 0"
6593,65.77,CG,1.0186513276409643,1.0186513276409643,6111.907965845786,planned,"CG, , 7.65, 15.3395, -0.1409, 0.1237, , 1"
6594,65.78,M3,0.40000000000000036,0.40000000000000036,2400.0000000000023,planned,"M3, 7.25, 15.3395, 0"
6595,65.79,CG,0.8835729338221293,0.8835729338221293,5301.437602932776,planned,"CG, , 7.0625, 15.527, 0, 0.1875, , 1"
6596,65.8,M3,3.742700000000001,3.742700000000001,22456.200000000004,planned,"M3, 7.0625, 19.2697, 0"
6597,65.81,M3,0.27203516316829374,0.2720351631682937,1632.210979009762,planned,"M3, 7.0412, 19.5409, 0"
6598,65.82,M3,0.2647149410214698,0.2647149410214698,1588.2896461288187,planned,"M3, 6.9794, 19.7983, 0"
6599,65.83,M3,0.26474676579705225,0.26474676579705225,1588.4805947823136,planned,"M3, 6.8781, 20.0429, 0"
6600,65.84,M3,0.26475469778646016,0.2647546977864602,1588.5281867187614,planned,"M3, 6.7397, 20.2686, 0"
6601,65.85,M3,0.26470984114686763,0.26470984114686763,1588.259046881206,planned,"M3, 6.5678, 20.4699, 0"
6602,65.86,M3,0.26470984114686824,0.26470984114686824,1588.2590468812095,planned,"M3, 6.3665, 20.6418, 0"
6603,65.87,M3,0.2647024367096015,0.2647024367096015,1588.2146202576089,planned,"M3, 6.1408, 20.7801, 0"
6604,65.88,M3,0.2646543783881148,0.2646543783881148,1587.9262703286888,planned,"M3, 5.8963, 20.8814, 0"
6605,65.89,M3,0.26471494102147025,0.2647149410214702,1588.2896461288212,planned,"M3, 5.6389, 20.9432, 0"
6606,65.9,M3,0.2647184353232689,0.26471843532326883,1588.310611939613,planned,"M3, 5.375, 20.964, 0"
6607,65.91,M3,0.2647184353232689,0.26471843532326883,1588.310611939613,planned,"M3, 5.1111, 20.9432, 0"
6608,65.92,M3,0.26471494102147025,0.2647149410214702,1588.2896461288212,planned,"M3, 4.8537, 20.8814, 0"
6609,65.93,M3,0.2646543783881148,0.2646543783881148,1587.9262703286888,planned,"M3, 4.6092, 20.7801, 0"
6610,65.94,M3,0.2647024367096015,0.2647024367096015,1588.2146202576089,planned,"M3, 4.3835, 20.6418, 0"
6611,65.95,M3,0.26470984114686824,0.26470984114686824,1588.2590468812095,planned,"M3, 4.1822, 20.4699, 0"
6612,65.96,M3,0.26470984114686763,0.26470984114686763,1588.259046881206,planned,"M3, 4.0103, 20.2686, 0"
6613,65.97,M3,0.26475469778646016,0.2647546977864602,1588.5281867187614,planned,"M3, 3.8719, 20.0429, 0"
6614,65.98,M3,0.26474676579705225,0.26474676579705225,1588.4805947823136,planned,"M3, 3.7706, 19.7983, 0"
6615,65.99,M3,0.2647149410214698,0.2647149410214698,1588.2896461288187,planned,"M3, 3.7088, 19.5409, 0"
6616,66.0,M3,0.27203516316829374,0.2720351631682937,1632.210979009762,planned,"M3, 3.6875, 19.2697, 0"
